lsoa11cd,gamb_dist,pubs_dist,off_dist
E01031099,2.686428571,3.070952381,3.009285714
E01031100,1.1024,0.976,2.9516
E01031101,0.503214286,0.382142857,3.003214286
E01031102,1.229333333,0.875,1.526
E01031103,0.950540541,0.537027027,3.111081081
E01031104,1.3272,0.8204,2.4516
E01031105,0.939230769,0.902307692,1.567692308
E01031106,1.959428571,1.946571429,2.6
E01031107,1.443846154,0.845384615,2.003846154
E01031108,1.759259259,1.518148148,2.355555556
E01031109,1.1425,0.971875,1.7409375
E01031110,2.086129032,1.383548387,2.976451613
E01031111,1.472777778,0.927777778,3.386111111
E01031112,0.891904762,2.019047619,2.551904762
E01031113,1.005517241,2.600517241,3.118965517
E01031114,0.674,1.664,2.198
E01031115,0.588095238,0.82047619,1.984285714
E01031116,1.39097561,1.075853659,2.58195122
E01031117,0.887142857,0.887142857,3.151428571
E01031118,1.841764706,1.571176471,3.064705882
E01031119,0.504,0.510285714,1.558571429
E01031120,1.127435897,0.918205128,3.179487179
E01031121,1.6285,0.5605,3.66
E01031122,1.890952381,0.639047619,3.936666667
E01031123,2.683214286,1.537142857,4.721785714
E01031124,2.373684211,0.833157895,4.432105263
E01031125,1.4065,1.6845,2.896
E01031127,0.836129032,1.497741935,3.368064516
E01031129,2.831470588,1.385,2.855294118
E01031130,1.199459459,0.751891892,1.377837838
E01031131,0.477142857,0.510952381,0.836190476
E01031132,0.352653061,0.478979592,0.443469388
E01031133,1.083928571,0.715357143,1.088928571
E01031134,0.893571429,2.357142857,3.356428571
E01031135,1.860357143,2.318571429,3.510357143
E01031136,0.530869565,1.922608696,2.219130435
E01031137,3.9896,2.2988,0.672
E01031138,4.175555556,2.666666667,1.286111111
E01031139,3.975,2.206944444,0.974444444
E01031140,3.450625,2.07,0.876875
E01031141,2.207032967,1.108131868,1.800989011
E01031142,3.333448276,1.797586207,0.817586207
E01031143,1.631935484,2.379354839,2.650645161
E01031144,0.574,0.596888889,0.622
E01031145,0.4914,0.433,0.6538
E01031146,0.575666667,1.805666667,1.877
E01031147,3.418133333,1.917333333,5.699466667
E01031148,3.154285714,0.533877551,4.573469388
E01031149,8.23546875,3.5528125,10.84734375
E01031150,7.592,1.43975,9.66475
E01031151,3.470769231,0.758846154,4.837307692
E01031152,3.457391304,1.014347826,4.850434783
E01031153,6.861219512,4.004634146,8.311219512
E01031154,5.925952381,3.333571429,7.263095238
E01031155,0.746896552,2.091724138,1.966206897
E01031156,1.368125,1.7175,1.574375
E01031157,1.111395349,1.172790698,1.20255814
E01031158,0.979047619,2.290952381,2.462380952
E01031159,5.226481481,3.52037037,6.919259259
E01031160,8.694556962,5.534810127,9.82278481
E01031161,1.558837209,1.791627907,3.793488372
E01031162,1.877906977,1.037674419,4.113255814
E01031163,0.959428571,1.941714286,3.201714286
E01031164,3.045076923,1.571076923,3.344153846
E01031165,4.505306122,2.887755102,4.830612245
E01031166,9.81939759,4.808072289,12.0953012
E01031167,0.722758621,0.603793103,0.681724138
E01031168,1.335576923,1.435384615,1.594807692
E01031169,0.551071429,1.013214286,1.1775
E01031170,0.427631579,0.611842105,0.684210526
E01031171,1.620689655,0.661034483,1.907241379
E01031172,2.538965517,0.815862069,2.794137931
E01031173,0.370566038,0.262169811,0.620188679
E01031174,0.522826087,0.514782609,0.964347826
E01031175,1.217692308,2.311923077,2.562307692
E01031176,0.66875,1.525833333,1.617916667
E01031177,1.283448276,1.798275862,1.876206897
E01031178,1.359047619,2.448571429,2.520952381
E01031179,0.820357143,2.456071429,2.761785714
E01031180,0.35825,2.40925,2.46425
E01031181,4.84175,4.477,6.797
E01031182,5.286962025,2.537468354,6.953797468
E01031183,1.125409836,0.870327869,8.603278689
E01031184,1.541875,1.223125,6.661041667
E01031185,0.897096774,1.01483871,7.822258065
E01031186,0.46,0.62,7.993225806
E01031187,5.44,4.184494382,6.898426966
E01031188,5.02375,2.098958333,5.900104167
E01031189,7.41893617,5.354893617,10.47510638
E01031190,8.653137255,2.595294118,11.56294118
E01031191,7.535769231,3.285576923,11.55634615
E01031192,8.888414634,3.382073171,11.29707317
E01031193,16.57254098,2.590163934,5.393852459
E01031194,11.59626263,3.933535354,12.48171717
E01031195,9.543863636,4.708181818,9.210340909
E01031196,9.491470588,6.425392157,7.853823529
E01031197,14.83523077,5.946,17.70076923
E01031198,11.72983871,5.765,12.75387097
E01031199,10.60907895,8.296710526,11.42855263
E01031200,12.62567568,10.11675676,13.68459459
E01031201,9.233181818,7.488181818,10.15113636
E01031202,11.3505,7.820833333,11.4365
E01031203,11.94679245,7.851320755,12.10283019
E01031204,9.208714286,8.350285714,8.960285714
E01031205,16.318125,7.48140625,16.49171875
E01031206,16.35787234,7.010851064,16.25276596
E01031207,13.12176471,8.691176471,14.78
E01031208,2.145844156,2.235194805,8.254285714
E01031209,10.42449153,4.730762712,7.921016949
E01031210,8.193921569,2.655294118,9.223333333
E01031211,10.33694444,0.828888889,11.65305556
E01031212,10.27563636,6.904272727,10.38290909
E01031213,3.758514851,2.028514851,3.878118812
E01031214,17.58282051,0.744615385,0.862820513
E01031215,17.77545455,0.367454545,0.705272727
E01031216,17.95590909,0.4375,0.6625
E01031217,7.388,6.211111111,6.881777778
E01031218,6.491142857,4.068142857,6.328428571
E01031219,11.78166667,3.265,12.81
E01031220,11.1848,2.6104,12.2144
E01031221,11.20027778,3.141666667,12.22944444
E01031222,10.51011905,3.871190476,11.53928571
E01031223,13.10780488,3.024390244,15.93780488
E01031224,13.76192982,1.786315789,17.16789474
E01031225,1.2484375,0.794375,1.23125
E01031227,3.306071429,2.854821429,3.289821429
E01031228,1.559074074,1.237592593,1.370185185
E01031229,0.477777778,0.255444444,0.442777778
E01031230,1.748518519,1.189444444,1.246111111
E01031231,1.179791667,0.56,0.574791667
E01031232,1.535897436,0.900769231,1.745128205
E01031233,1.311351351,0.720540541,2.23
E01031234,0.520294118,0.200196078,0.584509804
E01031235,1.069230769,0.74025641,1.192307692
E01031236,0.799642857,2.159285714,2.498571429
E01031237,0.618928571,1.361071429,2.384285714
E01031238,0.865588235,1.162647059,1.570294118
E01031239,0.60559322,0.646610169,0.890338983
E01031240,0.9124,0.5008,0.5216
E01031241,1.29875,0.7878125,0.9065625
E01031242,1.322580645,0.573870968,1.448064516
E01031243,5.344375,2.41234375,5.34734375
E01031244,8.140564516,4.68516129,8.23266129
E01031245,15.69215686,2.140784314,5.485294118
E01031246,12.28734375,3.92078125,6.86671875
E01031247,15.1566129,7.761532258,11.70564516
E01031248,7.373142857,5.282857143,7.583142857
E01031249,8.703,1.5845,8.686
E01031250,9.133333333,1.445416667,9.116111111
E01031251,9.197692308,2.216538462,9.179615385
E01031252,10.72395833,4.397916667,10.43104167
E01031253,9.187222222,0.526388889,9.169166667
E01031254,3.362432432,1.621621622,4.15
E01031255,2.5988,0.6944,5.8632
E01031256,1.448510638,0.436808511,6.820851064
E01031257,1.580384615,0.400769231,7.175
E01031258,0.697272727,0.401818182,6.952727273
E01031259,4.036285714,1.959428571,3.962857143
E01031260,4.739818182,3.107818182,4.584545455
E01031261,1.111458333,0.394375,1.029375
E01031262,1.357272727,0.421818182,1.306969697
E01031263,1.0075,0.571111111,1.0475
E01031264,1.433225806,1.058387097,1.599032258
E01031265,1.120357143,0.489642857,1.032857143
E01031266,0.53675,0.242,0.4895
E01031267,4.679830508,3.62,4.71440678
E01031268,4.284189189,3.161216216,4.44472973
E01031269,6.592241379,3.871724138,6.39637931
E01031271,0.517538462,0.334461538,0.504923077
E01031272,0.3175,0.221833333,0.314333333
E01031273,1.825909091,1.673181818,1.89
E01031274,1.654666667,1.346,1.654666667
E01031275,1.838333333,0.928,2.417
E01031276,1.176666667,1.145238095,1.176666667
E01031277,1.1575,0.9371875,3.47125
E01031278,1.508857143,1.710285714,3.185714286
E01031279,1.553448276,1.30137931,3.780344828
E01031280,5.447659574,3.325319149,8.030212766
E01031281,7.270533333,3.2804,10.06386667
E01031282,8.442970297,4.845742574,11.54188119
E01031283,7.918644068,3.282372881,8.669152542
E01031284,4.5342,3.8184,5.8636
E01031285,0.913802817,0.784647887,0.979295775
E01031286,1.073846154,0.950384615,1.073846154
E01031287,0.936956522,0.88173913,2.559130435
E01031288,1.507674419,1.408139535,1.593953488
E01031289,1.682962963,0.981481481,1.944814815
E01031290,1.010196078,0.229607843,1.121372549
E01031291,0.536071429,0.243214286,0.520357143
E01031292,1.852727273,0.941818182,1.992727273
E01031293,1.174259259,0.423333333,1.148333333
E01031294,0.894042553,0.380212766,1.026808511
E01031295,1.692424242,1.081515152,1.81030303
E01031296,3.130857143,1.391428571,7.509714286
E01031297,2.588648649,0.471621622,6.951891892
E01031298,2.492894737,0.898157895,7.516842105
E01031299,2.248928571,1.636785714,7.254285714
E01031300,3.48952381,1.195,6.461428571
E01031301,4.200675676,1.505675676,5.373513514
E01031302,2.175555556,0.518888889,3.204444444
E01031303,0.76962963,0.505555556,6.727037037
E01031304,1.12875,0.944166667,7.335833333
E01031305,1.293793103,0.791724138,6.330689655
E01031306,1.254166667,0.797083333,6.7175
E01031307,1.76826087,1.266521739,6.895217391
E01031308,3.992987013,2.550909091,5.095974026
E01031309,1.651714286,1.216,2.112285714
E01031310,1.635666667,1.090666667,2.202666667
E01031311,1.6985,1.2185,2.247
E01031312,2.227906977,1.657209302,2.465348837
E01031313,2.301935484,1.609354839,2.802258065
E01031314,1.769375,1.108125,2.3425
E01031315,2.677466667,1.085733333,2.536133333
E01031316,0.942121212,0.551515152,1.245151515
E01031317,1.002340426,0.612553191,0.820638298
E01031318,3.559692308,1.401692308,3.349846154
E01031319,0.744666667,0.496,1.276222222
E01031320,1.8104,0.8912,1.9216
E01031321,1.110869565,0.935217391,1.395652174
E01031322,1.40525,0.8505,1.554
E01031323,0.582244898,0.578163265,1.018979592
E01031324,0.685342466,0.256164384,0.809041096
E01031325,1.434814815,0.866296296,1.262962963
E01031327,2.139655172,1.196896552,2.171034483
E01031328,2.229607843,1.249803922,2.687843137
E01031329,2.558571429,0.920857143,2.471142857
E01031330,2.591071429,1.293214286,2.620357143
E01031331,3.185263158,1.960526316,3.276052632
E01031332,0.678387097,0.836451613,1.916451613
E01031333,0.580967742,0.859677419,1.92516129
E01031334,1.154615385,0.391794872,2.289487179
E01031335,0.645454545,0.614242424,0.796666667
E01031336,0.298085106,0.254255319,0.408297872
E01031337,0.578979592,0.928367347,1.123469388
E01031338,2.161785714,0.649642857,2.637857143
E01031339,1.395769231,1.177692308,2.366153846
E01031340,1.676206897,1.159655172,2.513448276
E01031341,0.7678125,0.798125,4.9590625
E01031342,1.1455,1.146833333,3.728
E01031343,0.778857143,0.773428571,5.226857143
E01031344,2.483448276,1.976551724,4.538965517
E01031345,2.8025,2.243333333,4.542083333
E01031346,1.476944444,1.42,4.842777778
E01031347,0.606363636,0.585757576,2.265151515
E01031348,1.438333333,1.233,2.340666667
E01031349,0.932608696,1.114347826,1.817826087
E01031350,0.842173913,1.490434783,1.026521739
E01031351,1.468148148,1.126666667,2.235925926
E01031352,1.284074074,1.289259259,1.559259259
E01031353,2.241666667,1.666111111,5.184722222
E01031354,1.7625,1.258888889,5.308055556
E01031355,1.061538462,0.914871795,5.148974359
E01031356,3.177636364,0.953272727,3.057818182
E01031357,2.105652174,0.446086957,1.985434783
E01031358,1.321875,0.7428125,5.07875
E01031359,0.688888889,0.395185185,5.45
E01031360,0.436341463,0.243414634,5.627560976
E01031361,1.877352941,1.849411765,4.428823529
E01031362,2.479722222,1.915277778,3.696666667
E01031363,1.534489796,1.554693878,4.802040816
E01031364,0.319315068,0.232328767,0.495890411
E01031365,1.185757576,0.798787879,1.816969697
E01031366,1.0912,1.0108,1.5052
E01031367,1.0235,0.641,1.409
E01031368,1.223181818,0.325909091,1.145
E01031369,0.415185185,0.314444444,0.696296296
E01031370,1.668823529,0.608823529,2.561176471
E01031371,2.110769231,0.771923077,2.798461538
E01031372,1.835714286,0.843571429,2.240714286
E01031373,1.086086957,0.864347826,2.505217391
E01031374,0.865925926,0.856666667,2.054444444
E01031375,0.559074074,0.495185185,2.17037037
E01031376,1.347741935,1.113870968,2.885483871
E01031377,0.534390244,0.534878049,3.62804878
E01031378,1.966052632,0.79,1.855263158
E01031379,0.585897436,0.605128205,3.725384615
E01031380,2.727945205,1.413972603,1.914383562
E01031381,1.773137255,0.58254902,0.902745098
E01031382,1.828833333,0.857666667,1.611
E01031383,3.727428571,1.437714286,3.327857143
E01031384,2.623225806,1.389193548,2.28016129
E01031385,3.218222222,1.467555556,3.072222222
E01031386,4.612022727,2.685977273,4.287340909
E01031387,3.916363636,2.316818182,3.211818182
E01031388,3.54,0.969897959,2.856428571
E01031389,3.331,1.7275,2.644666667
E01031390,2.143404255,2.144468085,2.024680851
E01031391,0.93125,0.714583333,0.834166667
E01031392,2.090340909,1.933295455,2.069545455
E01031393,8.485774648,0.878028169,8.985633803
E01031394,8.743421053,0.822894737,9.077368421
E01031395,5.383414634,1.95902439,6.552439024
E01031396,7.056111111,2.646851852,7.914259259
E01031397,8.18,1.772830189,8.810566038
E01031398,1.228846154,1.108461538,1.478076923
E01031399,1.411276596,1.22212766,1.922978723
E01031400,1.277105263,1.142368421,1.717368421
E01031401,0.779529412,2.388470588,3.738235294
E01031402,2.314,1.579111111,4.116
E01031403,0.519459459,1.781891892,3.29
E01031404,1.19125,1.72625,3.52625
E01031405,0.778461538,1.572307692,3.214871795
E01031406,0.792903226,1.25,2.297096774
E01031407,2.091034483,1.674827586,1.797586207
E01031408,1.854848485,1.757878788,2.035757576
E01031409,1.325,1.3925,1.44125
E01031410,1.6525,1.2425,1.92875
E01031411,2.205348837,1.062093023,2.359069767
E01031412,4.161818182,1.230545455,3.820181818
E01031413,2.918103448,0.433448276,3.310172414
E01031414,3.426551724,0.798965517,2.726206897
E01031415,2.566603774,1.100188679,2.442264151
E01031416,1.8536,0.6932,5.444
E01031417,2.309069767,0.990465116,6.946046512
E01031418,1.864788732,0.611690141,5.681549296
E01031419,0.445,0.423452381,3.662380952
E01031420,1.054067797,0.650169492,4.696949153
E01031421,1.842837838,1.238243243,5.175675676
E01031422,2.906153846,2.056538462,2.776666667
E01031423,2.943384615,1.600615385,2.676615385
E01031424,2.371111111,1.337619048,2.116349206
E01031425,4.340185185,4.488148148,2.326851852
E01031426,5.020196078,3.414901961,4.419607843
E01031427,1.03952381,1.115714286,1.25547619
E01031428,0.627741935,0.500645161,0.645806452
E01031429,0.963636364,1.753181818,1.890909091
E01031430,0.4636,1.4548,1.5936
E01031431,0.751111111,0.5075,2.287777778
E01031432,0.521875,0.257375,1.94625
E01031433,1.597804878,1.551707317,2.899268293
E01031434,1.132,1.254363636,2.366
E01031435,1.248222222,0.460444444,0.520222222
E01031436,0.303977273,0.150909091,1.215227273
E01031437,0.889384615,0.230769231,0.459076923
E01031438,2.70106383,1.005531915,6.484893617
E01031439,3.247272727,0.672597403,7.247662338
E01031440,4.012115385,0.702307692,8.154615385
E01031441,0.92245614,1.472280702,2.671754386
E01031442,0.484102564,0.712820513,1.908974359
E01031443,0.644,0.778,2.2684
E01031444,0.676585366,0.357317073,1.544634146
E01031445,4.499333333,0.7125,4.529333333
E01031446,3.843243243,0.804594595,3.823243243
E01031447,4.91,0.914166667,4.83125
E01031448,5.821458333,1.625625,5.47125
E01031449,2.699473684,1.830263158,2.858947368
E01031450,0.6612,0.3676,1.8512
E01031451,1.275897436,0.781794872,1.568717949
E01031452,0.82969697,0.449393939,1.271515152
E01031453,0.778292683,0.445121951,1.028780488
E01031454,0.730909091,0.464090909,0.789772727
E01031455,0.697142857,0.587936508,0.93984127
E01031456,0.854864865,0.545675676,1.143243243
E01031457,0.701587302,1.045873016,0.698888889
E01031458,1.192459016,1.594098361,1.515081967
E01031459,1.722926829,1.595365854,1.172682927
E01031460,1.058133333,0.9392,1.875066667
E01031461,1.107916667,0.908333333,1.968125
E01031462,1.105714286,1.087142857,0.702
E01031463,1.62625,1.23675,1.001
E01031464,0.5778,0.5072,1.1346
E01031465,7.38375,3.004166667,7.262566667
E01031466,9.285319149,2.656382979,9.316808511
E01031467,1.393823529,2.344705882,2.638823529
E01031468,1.132063492,2.229365079,2.284285714
E01031469,0.6565,1.0255,1.163
E01031470,4.301929825,1.82122807,4.369649123
E01031471,5.588387097,1.765483871,6.009354839
E01031472,6.22,2.378695652,6.82826087
E01031473,5.659047619,2.102857143,6.332857143
E01031474,5.363076923,1.192564103,6.506410256
E01031475,5.149574468,1.354042553,4.724255319
E01031476,6.208108108,1.075675676,7.323243243
E01031477,8.838666667,6.819259259,8.547185185
E01031478,11.04333333,7.106666667,7.227936508
E01031479,10.83952381,7.217619048,7.512142857
E01031480,1.492352941,0.547058824,1.377647059
E01031481,0.8,0.399268293,0.685365854
E01031482,1.316052632,0.588157895,1.201052632
E01031483,1.624310345,1.148275862,1.403103448
E01031484,0.655294118,0.47,0.510588235
E01031485,1.704,1.467,1.673
E01031486,0.521948052,0.248311688,0.464675325
E01031487,2.509756098,1.94,2.207560976
E01031488,1.813108108,1.241486486,1.519324324
E01031489,1.355294118,0.767058824,1.238039216
E01031490,0.57160221,0.271712707,0.994696133
E01031491,0.651320755,0.506981132,0.790188679
E01031492,1.495681818,0.902954545,1.595681818
E01031493,1.351923077,1.627692308,2.375
E01031494,0.465609756,1.419512195,1.69
E01031495,0.616136364,0.600681818,0.833636364
E01031496,2.301734694,1.140612245,2.756938776
E01031497,2.423469388,2.165714286,2.393265306
