X,Y,Crime_type,Month
529910.964819318,181152.009096769,Theft from the person,2019-01
529910.964819318,181152.009096769,Theft from the person,2019-01
529978.002694022,181079.947096077,Theft from the person,2019-01
529886.007230752,181232.046406891,Theft from the person,2019-01
530095.02522598,181471.963814874,Theft from the person,2019-01
529910.964819318,181152.009096769,Theft from the person,2019-01
529910.964819318,181152.009096769,Theft from the person,2019-01
529910.964819318,181152.009096769,Theft from the person,2019-01
529980.996838849,181009.029414045,Theft from the person,2019-01
529886.007230752,181232.046406891,Theft from the person,2019-01
530110.028499446,181111.033363359,Theft from the person,2019-01
530119.991140773,181370.006158911,Theft from the person,2019-01
530095.02522598,181471.963814874,Theft from the person,2019-01
530179.997711855,181090.013557726,Theft from the person,2019-01
529980.996838849,181009.029414045,Theft from the person,2019-01
529843.989747521,181257.01126725,Theft from the person,2019-01
529978.002694022,181079.947096077,Theft from the person,2019-01
530054.997757278,181232.02873799,Theft from the person,2019-01
530119.991140773,181370.006158911,Theft from the person,2019-01
529891.014474439,181152.945723141,Theft from the person,2019-01
531416.028983562,181580.958007645,Theft from the person,2019-01
529517.991492863,185427.005787703,Theft from the person,2019-01
531322.969701115,182078.967627707,Theft from the person,2019-01
531322.969701115,182078.967627707,Theft from the person,2019-01
529809.006497036,181417.022865684,Theft from the person,2019-01
529809.006497036,181417.022865684,Theft from the person,2019-01
529809.006497036,181417.022865684,Theft from the person,2019-01
528876.98743836,186479.050084929,Theft from the person,2019-06
526651.011958159,185685.020707514,Theft from the person,2019-06
526463.972171581,185625.052814559,Theft from the person,2019-06
526480.028218433,185710.021226848,Theft from the person,2019-06
526521.981546337,185666.0010752,Theft from the person,2019-06
529052.005030183,185094.992843511,Theft from the person,2019-06
528952.022694402,185373.980274346,Theft from the person,2019-06
528901.024438741,185327.951694945,Theft from the person,2019-06
528840.994853401,185388.964521437,Theft from the person,2019-06
525244.981021443,185915.954994609,Theft from the person,2019-06
525530.015177538,186324.027300342,Theft from the person,2019-06
529030.975903723,185007.996584586,Theft from the person,2019-06
528926.006090766,184653.029158056,Theft from the person,2019-06
526510.988091449,184568.00953395,Theft from the person,2019-06
527296.974797857,185409.977953071,Theft from the person,2019-06
529472.020613978,184680.947257267,Theft from the person,2019-06
529500.984320473,185441.03774009,Theft from the person,2019-06
529806.028353427,184990.036301257,Theft from the person,2019-06
529806.028353427,184990.036301257,Theft from the person,2019-06
529736.009917197,185025.96893781,Theft from the person,2019-06
525609.986866126,184689.956410578,Theft from the person,2019-06
528362.980332733,184320.957774772,Theft from the person,2019-06
528362.980332733,184320.957774772,Theft from the person,2019-06
528310.015458739,184417.986314746,Theft from the person,2019-06
525189.999712174,184008.050949058,Theft from the person,2019-06
524862.021122238,184662.045091669,Theft from the person,2019-06
527317.006123007,184378.964728403,Theft from the person,2019-06
529499.965374345,184599.983120548,Theft from the person,2019-06
529305.979021894,184468.961954145,Theft from the person,2019-06
529615.977523674,184809.028398799,Theft from the person,2019-06
529615.977523674,184809.028398799,Theft from the person,2019-06
526673.997372122,184308.021500481,Theft from the person,2019-06
526641.973028122,184303.995599487,Theft from the person,2019-06
528524.024691714,184224.995530569,Theft from the person,2019-06
528411.020686997,184105.964450351,Theft from the person,2019-06
528442.004428179,184291.020412388,Theft from the person,2019-06
528524.024691714,184224.995530569,Theft from the person,2019-06
528546.991247182,184151.022352009,Theft from the person,2019-06
528649.978254319,184123.030169149,Theft from the person,2019-06
528649.978254319,184123.030169149,Theft from the person,2019-06
528649.978254319,184123.030169149,Theft from the person,2019-06
528649.978254319,184123.030169149,Theft from the person,2019-06
528649.978254319,184123.030169149,Theft from the person,2019-06
528980.014339304,184061.9676889,Theft from the person,2019-06
529060.00820801,184016.040529211,Theft from the person,2019-06
528988.991491626,183836.97325467,Theft from the person,2019-06
528988.991491626,183836.97325467,Theft from the person,2019-06
529514.971451385,183434.96793014,Theft from the person,2019-06
529192.975460077,183559.963252773,Theft from the person,2019-06
529305.019902347,183493.04498218,Theft from the person,2019-06
529180.01637359,183742.01501527,Theft from the person,2019-06
525709.017964192,183309.951913018,Theft from the person,2019-06
525378.022048958,183752.979960465,Theft from the person,2019-06
525378.022048958,183752.979960465,Theft from the person,2019-06
525552.017101052,183557.989580991,Theft from the person,2019-06
525411.979323713,183692.952370365,Theft from the person,2019-06
525411.979323713,183692.952370365,Theft from the person,2019-06
525563.989489009,183505.987390369,Theft from the person,2019-06
525378.022048958,183752.979960465,Theft from the person,2019-06
525343.005714456,183780.044901859,Theft from the person,2019-06
525292.008880776,183867.025483093,Theft from the person,2019-06
526074.997092635,183934.031730682,Theft from the person,2019-06
528884.003245111,183773.995723747,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528678.023060459,184138.985659973,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528678.023060459,184138.985659973,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528958.023976638,183681.958288949,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528816.99477602,183814.023708206,Theft from the person,2019-06
528789.006665158,184041.985400692,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528820.008923923,184017.957404785,Theft from the person,2019-06
528884.003245111,183773.995723747,Theft from the person,2019-06
528953.017187961,183890.028295427,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528882.974826501,183942.997597161,Theft from the person,2019-06
528958.023976638,183681.958288949,Theft from the person,2019-06
528953.017187961,183890.028295427,Theft from the person,2019-06
529267.969628083,182341.953057566,Theft from the person,2019-06
528935.996108081,182266.973474332,Theft from the person,2019-06
529267.969628083,182341.953057566,Theft from the person,2019-06
529056.001181864,183685.003911138,Theft from the person,2019-06
529156.02770944,183541.998133713,Theft from the person,2019-06
529185.987238855,183420.02277349,Theft from the person,2019-06
529127.979580039,183476.967304293,Theft from the person,2019-06
529008.994821382,183655.990439444,Theft from the person,2019-06
529280.007949694,183406.948103617,Theft from the person,2019-06
529219.97755771,183166.955705876,Theft from the person,2019-06
529088.986523763,183563.995192104,Theft from the person,2019-06
529185.987238855,183420.02277349,Theft from the person,2019-06
529185.987238855,183420.02277349,Theft from the person,2019-06
529088.02823817,183396.94565049,Theft from the person,2019-06
529073.972020441,183665.987396718,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
530058.981391525,183063.965402983,Theft from the person,2019-06
530031.013907744,183278.013367886,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
529900.97428992,183280.026676533,Theft from the person,2019-06
529927.999480377,183164.990315978,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
530304.970471226,183476.988237032,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
530252.028076184,182930.039149411,Theft from the person,2019-06
529661.967244745,183054.036546664,Theft from the person,2019-06
529524.973737147,183089.042503789,Theft from the person,2019-06
529661.978831104,182972.026160675,Theft from the person,2019-06
529661.978831104,182972.026160675,Theft from the person,2019-06
529820.009872632,182668.049811457,Theft from the person,2019-06
530078.009424712,182797.944953106,Theft from the person,2019-06
529877.023736132,183112.054095,Theft from the person,2019-06
529176.976876453,182620.053472968,Theft from the person,2019-06
529587.030976902,182734.986576761,Theft from the person,2019-06
529587.030976902,182734.986576761,Theft from the person,2019-06
530889.974162423,182478.963229318,Theft from the person,2019-06
530568.026368595,182951.951290956,Theft from the person,2019-06
530355.025208384,182967.956409713,Theft from the person,2019-06
530355.025208384,182967.956409713,Theft from the person,2019-06
530476.001309989,183002.999363139,Theft from the person,2019-06
530568.026368595,182951.951290956,Theft from the person,2019-06
530568.026368595,182951.951290956,Theft from the person,2019-06
530435.996390086,182977.045723618,Theft from the person,2019-06
530562.024857795,182802.017950167,Theft from the person,2019-06
530381.974550958,182877.957406164,Theft from the person,2019-06
530562.024857795,182802.017950167,Theft from the person,2019-06
530272.001188394,182863.006330748,Theft from the person,2019-06
530368.013512578,182808.050926329,Theft from the person,2019-06
530272.001188394,182863.006330748,Theft from the person,2019-06
530312.000154626,182891.962925995,Theft from the person,2019-06
530604.021296696,182647.97728865,Theft from the person,2019-06
530629.972641769,182480.949945707,Theft from the person,2019-06
530629.972641769,182480.949945707,Theft from the person,2019-06
530103.96447197,182397.012165406,Theft from the person,2019-06
530255.017472408,182291.05299216,Theft from the person,2019-06
530269.99897371,182434.98421514,Theft from the person,2019-06
530189.993664094,182395.989241638,Theft from the person,2019-06
530467.014072544,182199.014573705,Theft from the person,2019-06
530358.021104421,182404.972003311,Theft from the person,2019-06
530175.992863798,182666.032915345,Theft from the person,2019-06
530175.99934392,182635.988355232,Theft from the person,2019-06
529987.981488021,182668.005858777,Theft from the person,2019-06
530175.992863798,182666.032915345,Theft from the person,2019-06
530183.979084556,182460.04177021,Theft from the person,2019-06
530183.979084556,182460.04177021,Theft from the person,2019-06
529790.01047122,181878.000102552,Theft from the person,2019-06
529529.020256205,181767.96419787,Theft from the person,2019-06
529744.968577322,181467.019499849,Theft from the person,2019-06
529738.02060539,182010.982652147,Theft from the person,2019-06
529591.994000471,181734.963155979,Theft from the person,2019-06
529592.021896698,182006.032398079,Theft from the person,2019-06
529962.030928047,181812.960938469,Theft from the person,2019-06
529479.029239432,181721.957065458,Theft from the person,2019-06
529552.030091034,181518.958784543,Theft from the person,2019-06
529744.968577322,181467.019499849,Theft from the person,2019-06
529552.030091034,181518.958784543,Theft from the person,2019-06
529725.030425476,181753.046533256,Theft from the person,2019-06
529744.968577322,181467.019499849,Theft from the person,2019-06
529591.994000471,181734.963155979,Theft from the person,2019-06
529529.020256205,181767.96419787,Theft from the person,2019-06
529744.968577322,181467.019499849,Theft from the person,2019-06
529529.020256205,181767.96419787,Theft from the person,2019-06
529649.980672948,181959.996215368,Theft from the person,2019-06
529529.020256205,181767.96419787,Theft from the person,2019-06
529173.971015873,182003.954275755,Theft from the person,2019-06
529254.988873942,182020.035593667,Theft from the person,2019-06
529016.025959429,182125.014671644,Theft from the person,2019-06
530062.973690085,182186.985042139,Theft from the person,2019-06
529765.006665075,182508.965700607,Theft from the person,2019-06
529360.02689722,182354.978946884,Theft from the person,2019-06
530062.973690085,182186.985042139,Theft from the person,2019-06
529768.023906272,182437.04697698,Theft from the person,2019-06
529765.006665075,182508.965700607,Theft from the person,2019-06
529812.96473069,182338.046493795,Theft from the person,2019-06
529821.967572872,182509.976041597,Theft from the person,2019-06
529855.967788358,182266.036983145,Theft from the person,2019-06
529927.994936011,182362.018546439,Theft from the person,2019-06
529588.985457464,182301.94945798,Theft from the person,2019-06
529346.001864233,182286.966044317,Theft from the person,2019-06
529328.006300008,182124.045056421,Theft from the person,2019-06
529277.010823021,182283.985849542,Theft from the person,2019-06
529339.016844024,182305.037451656,Theft from the person,2019-06
529328.006300008,182124.045056421,Theft from the person,2019-06
529277.010823021,182283.985849542,Theft from the person,2019-06
529328.006300008,182124.045056421,Theft from the person,2019-06
529505.010341679,181881.966429764,Theft from the person,2019-06
529346.001864233,182286.966044317,Theft from the person,2019-06
529277.010823021,182283.985849542,Theft from the person,2019-06
529277.010823021,182283.985849542,Theft from the person,2019-06
529277.010823021,182283.985849542,Theft from the person,2019-06
529505.010341679,181881.966429764,Theft from the person,2019-06
529339.016844024,182305.037451656,Theft from the person,2019-06
530551.010505598,182026.022447141,Theft from the person,2019-06
530710.007612646,181890.012781231,Theft from the person,2019-06
530750.026364282,181940.00444878,Theft from the person,2019-06
530542.020577521,181840.960414518,Theft from the person,2019-06
531250.976640497,181883.038997973,Theft from the person,2019-06
530824.969339317,182199.985617477,Theft from the person,2019-06
530858.980034343,182121.9659843,Theft from the person,2019-06
530838.996514044,182029.981375257,Theft from the person,2019-06
530942.976060004,182024.982157147,Theft from the person,2019-06
530644.998380188,182171.985954205,Theft from the person,2019-06
529883.985688326,182038.970461964,Theft from the person,2019-06
530009.978305581,182057.994369878,Theft from the person,2019-06
530166.018648731,181903.977130121,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
529759.965556062,181573.003528002,Theft from the person,2019-06
530009.978305581,182057.994369878,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
529842.030386635,181532.036005263,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530009.978305581,182057.994369878,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
529883.004045333,181947.03108551,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530099.990464571,182170.017351507,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530009.978305581,182057.994369878,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
529842.030386635,181532.036005263,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530166.018648731,181903.977130121,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530099.990464571,182170.017351507,Theft from the person,2019-06
530009.978305581,182057.994369878,Theft from the person,2019-06
529999.983732795,181555.99315118,Theft from the person,2019-06
529999.983732795,181555.99315118,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
529861.021295845,181554.999123971,Theft from the person,2019-06
529883.004045333,181947.03108551,Theft from the person,2019-06
529870.998664004,181438.970434206,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530160.976085672,181753.958375643,Theft from the person,2019-06
530015.001261798,181471.028394383,Theft from the person,2019-06
529861.021295845,181554.999123971,Theft from the person,2019-06
530166.018648731,181903.977130121,Theft from the person,2019-06
530197.012513476,182160.039952674,Theft from the person,2019-06
531045.968588495,181781.046991158,Theft from the person,2019-06
530585.996733587,181755.962134382,Theft from the person,2019-06
531129.029373405,181613.046782333,Theft from the person,2019-06
530312.003753124,181868.995073748,Theft from the person,2019-06
531095.999380635,181642.016819428,Theft from the person,2019-06
530542.977674683,181592.948758559,Theft from the person,2019-06
530309.992873818,181646.946458101,Theft from the person,2019-06
530450.990878916,181647.003636627,Theft from the person,2019-06
530749.963854224,181589.034817855,Theft from the person,2019-06
530437.996611271,181807.019938983,Theft from the person,2019-06
530602.003140663,181559.969716148,Theft from the person,2019-06
530415.001067471,181566.96197022,Theft from the person,2019-06
530764.003496013,181877.047472813,Theft from the person,2019-06
530807.019831358,181789.021770832,Theft from the person,2019-06
530217.969246402,181986.985445605,Theft from the person,2019-06
530430.97208709,181985.995331808,Theft from the person,2019-06
530750.012919944,181489.999486725,Theft from the person,2019-06
530888.024404875,181652.011367155,Theft from the person,2019-06
530176.006981878,181552.042654435,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530180.969156498,181417.970275297,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530180.969156498,181417.970275297,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530386.021252792,181284.020495411,Theft from the person,2019-06
530446.992895095,181343.004092222,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530351.982748812,181282.034473695,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530502.031672732,181486.962885528,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530318.020603126,181407.017283415,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530295.010721535,181224.044859863,Theft from the person,2019-06
530087.030289132,181570.016246641,Theft from the person,2019-06
530180.029621756,181226.995717363,Theft from the person,2019-06
529887.988451212,181379.983167613,Theft from the person,2019-06
529891.014474439,181152.945723141,Theft from the person,2019-06
529895.997403975,181302.962171085,Theft from the person,2019-06
529948.998412518,181157.98894868,Theft from the person,2019-06
529910.964819318,181152.009096769,Theft from the person,2019-06
530152.000122488,181087.961128407,Theft from the person,2019-06
530179.997711855,181090.013557726,Theft from the person,2019-06
530054.997108478,181525.01949614,Theft from the person,2019-06
529886.007230752,181232.046406891,Theft from the person,2019-06
529891.014474439,181152.945723141,Theft from the person,2019-06
529886.007230752,181232.046406891,Theft from the person,2019-06
530008.981934804,181377.95861212,Theft from the person,2019-06
529978.002694022,181079.947096077,Theft from the person,2019-06
530179.997711855,181090.013557726,Theft from the person,2019-06
530054.997757278,181232.02873799,Theft from the person,2019-06
529843.989747521,181257.01126725,Theft from the person,2019-06
529854.005751458,181345.954336401,Theft from the person,2019-06
529898.025043783,181258.948609603,Theft from the person,2019-06
529891.014474439,181152.945723141,Theft from the person,2019-06
529948.998412518,181157.98894868,Theft from the person,2019-06
529929.978365862,181299.046024424,Theft from the person,2019-06
530008.981934804,181377.95861212,Theft from the person,2019-06
529891.014474439,181152.945723141,Theft from the person,2019-06
529978.002694022,181079.947096077,Theft from the person,2019-06
529910.964819318,181152.009096769,Theft from the person,2019-06
529891.014474439,181152.945723141,Theft from the person,2019-06
529886.007230752,181232.046406891,Theft from the person,2019-06
529843.989747521,181257.01126725,Theft from the person,2019-06
530110.028499446,181111.033363359,Theft from the person,2019-06
530108.020076219,181062.020328615,Theft from the person,2019-06
530054.997757278,181232.02873799,Theft from the person,2019-06
530054.997757278,181232.02873799,Theft from the person,2019-06
530095.02522598,181471.963814874,Theft from the person,2019-06
529910.964819318,181152.009096769,Theft from the person,2019-06
529978.002694022,181079.947096077,Theft from the person,2019-06
530119.991140773,181370.006158911,Theft from the person,2019-06
530180.029621756,181226.995717363,Theft from the person,2019-06
529929.978365862,181299.046024424,Theft from the person,2019-06
529978.002694022,181079.947096077,Theft from the person,2019-06
529843.989747521,181257.01126725,Theft from the person,2019-06
529854.005751458,181345.954336401,Theft from the person,2019-06
529929.978365862,181299.046024424,Theft from the person,2019-06
530186.003817663,181384.04864293,Theft from the person,2019-06
530179.997711855,181090.013557726,Theft from the person,2019-06
530186.003817663,181384.04864293,Theft from the person,2019-06
529887.988451212,181379.983167613,Theft from the person,2019-06
529891.014474439,181152.945723141,Theft from the person,2019-06
529978.002694022,181079.947096077,Theft from the person,2019-06
529978.002694022,181079.947096077,Theft from the person,2019-06
530179.997711855,181090.013557726,Theft from the person,2019-06
529978.002694022,181079.947096077,Theft from the person,2019-06
529910.964819318,181152.009096769,Theft from the person,2019-06
531028.971058468,181611.021919904,Theft from the person,2019-06
531028.971058468,181611.021919904,Theft from the person,2019-06
529809.006497036,181417.022865684,Theft from the person,2019-06
529809.006497036,181417.022865684,Theft from the person,2019-06
529809.006497036,181417.022865684,Theft from the person,2019-06
529809.006497036,181417.022865684,Theft from the person,2019-06
529809.006497036,181417.022865684,Theft from the person,2019-06
529809.006497036,181417.022865684,Theft from the person,2019-06
526469.97233721,185824.049030326,Theft from the person,2019-12
527069.966499609,185691.043373563,Theft from the person,2019-12
529011.01088249,185605.042388027,Theft from the person,2019-12
528901.024438741,185327.951694945,Theft from the person,2019-12
528901.024438741,185327.951694945,Theft from the person,2019-12
528901.024438741,185327.951694945,Theft from the person,2019-12
528901.024438741,185327.951694945,Theft from the person,2019-12
528901.024438741,185327.951694945,Theft from the person,2019-12
528901.024438741,185327.951694945,Theft from the person,2019-12
525922.96699592,185215.020747855,Theft from the person,2019-12
528261.029447611,185625.979178988,Theft from the person,2019-12
528582.981425937,184707.978230436,Theft from the person,2019-12
528583.009181709,184800.003960492,Theft from the person,2019-12
529030.975903723,185007.996584586,Theft from the person,2019-12
528983.998490023,184921.008650224,Theft from the person,2019-12
528936.004294362,184792.044328055,Theft from the person,2019-12
528683.00331599,184843.042390137,Theft from the person,2019-12
528777.969238806,184715.035486247,Theft from the person,2019-12
526639.021237175,184464.045131923,Theft from the person,2019-12
526360.031923715,184664.952428201,Theft from the person,2019-12
529022.006907303,184915.965747428,Theft from the person,2019-12
529806.028353427,184990.036301257,Theft from the person,2019-12
525475.029109047,185063.945367392,Theft from the person,2019-12
526195.006525284,184795.043154024,Theft from the person,2019-12
526310.013736599,184675.947697713,Theft from the person,2019-12
525609.986866126,184689.956410578,Theft from the person,2019-12
527015.975229667,184524.982621876,Theft from the person,2019-12
526823.029681388,184460.96082882,Theft from the person,2019-12
528566.969972742,184290.956581863,Theft from the person,2019-12
528344.994711512,184348.989557694,Theft from the person,2019-12
528344.994711512,184348.989557694,Theft from the person,2019-12
528344.994711512,184348.989557694,Theft from the person,2019-12
528344.994711512,184348.989557694,Theft from the person,2019-12
528344.994711512,184348.989557694,Theft from the person,2019-12
528344.994711512,184348.989557694,Theft from the person,2019-12
528344.994711512,184348.989557694,Theft from the person,2019-12
527927.016853521,184384.952744977,Theft from the person,2019-12
524862.021122238,184662.045091669,Theft from the person,2019-12
527507.993001926,184589.950110169,Theft from the person,2019-12
527327.984617209,184571.967584912,Theft from the person,2019-12
527507.993001926,184589.950110169,Theft from the person,2019-12
529540.965641236,184592.015842818,Theft from the person,2019-12
529516.975789175,184352.047910673,Theft from the person,2019-12
529185.96981659,184437.976207247,Theft from the person,2019-12
526243.966230667,184276.946714939,Theft from the person,2019-12
525394.997516899,184476.00447262,Theft from the person,2019-12
526213.979953394,184696.036283424,Theft from the person,2019-12
526641.973028122,184303.995599487,Theft from the person,2019-12
526587.976411261,184376.979866844,Theft from the person,2019-12
526641.973028122,184303.995599487,Theft from the person,2019-12
526716.005443743,184228.952591069,Theft from the person,2019-12
526673.997372122,184308.021500481,Theft from the person,2019-12
526840.011715873,184145.032900093,Theft from the person,2019-12
527703.02054196,183985.956656157,Theft from the person,2019-12
527703.02054196,183985.956656157,Theft from the person,2019-12
528524.024691714,184224.995530569,Theft from the person,2019-12
528524.024691714,184224.995530569,Theft from the person,2019-12
528657.005898424,184354.995523184,Theft from the person,2019-12
528524.024691714,184224.995530569,Theft from the person,2019-12
528790.983274612,184429.052824219,Theft from the person,2019-12
528675.016923794,183992.025576008,Theft from the person,2019-12
528649.978254319,184123.030169149,Theft from the person,2019-12
528649.978254319,184123.030169149,Theft from the person,2019-12
528357.02422632,183831.974381218,Theft from the person,2019-12
528649.978254319,184123.030169149,Theft from the person,2019-12
528649.978254319,184123.030169149,Theft from the person,2019-12
529031.989402498,184040.031652677,Theft from the person,2019-12
529031.989402498,184040.031652677,Theft from the person,2019-12
529060.00820801,184016.040529211,Theft from the person,2019-12
528988.991491626,183836.97325467,Theft from the person,2019-12
529095.985917009,183719.959497332,Theft from the person,2019-12
528988.991491626,183836.97325467,Theft from the person,2019-12
529514.971451385,183434.96793014,Theft from the person,2019-12
529547.9901643,183645.0097269,Theft from the person,2019-12
529325.970954809,183635.010522804,Theft from the person,2019-12
525378.022048958,183752.979960465,Theft from the person,2019-12
525552.017101052,183557.989580991,Theft from the person,2019-12
526384.012990391,183997.017170752,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
528678.023060459,184138.985659973,Theft from the person,2019-12
528820.008923923,184017.957404785,Theft from the person,2019-12
528816.99477602,183814.023708206,Theft from the person,2019-12
528789.006665158,184041.985400692,Theft from the person,2019-12
528789.006665158,184041.985400692,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
528778.987409784,183950.040035012,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
528789.006665158,184041.985400692,Theft from the person,2019-12
528849.993482055,184044.979363932,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
528882.974826501,183942.997597161,Theft from the person,2019-12
529303.969606184,182452.030947672,Theft from the person,2019-12
528935.996108081,182266.973474332,Theft from the person,2019-12
529179.995222402,182343.053428916,Theft from the person,2019-12
529249.0197045,182361.055430158,Theft from the person,2019-12
529088.986523763,183563.995192104,Theft from the person,2019-12
529056.001181864,183685.003911138,Theft from the person,2019-12
529073.972020441,183665.987396718,Theft from the person,2019-12
529056.001181864,183685.003911138,Theft from the person,2019-12
529008.994821382,183655.990439444,Theft from the person,2019-12
529127.979580039,183476.967304293,Theft from the person,2019-12
529185.987238855,183420.02277349,Theft from the person,2019-12
529056.001181864,183685.003911138,Theft from the person,2019-12
529088.986523763,183563.995192104,Theft from the person,2019-12
529127.979580039,183476.967304293,Theft from the person,2019-12
529185.987238855,183420.02277349,Theft from the person,2019-12
529305.028806078,183211.961759749,Theft from the person,2019-12
530252.028076184,182930.039149411,Theft from the person,2019-12
530252.028076184,182930.039149411,Theft from the person,2019-12
530252.028076184,182930.039149411,Theft from the person,2019-12
530058.981391525,183063.965402983,Theft from the person,2019-12
530252.028076184,182930.039149411,Theft from the person,2019-12
530252.028076184,182930.039149411,Theft from the person,2019-12
530252.028076184,182930.039149411,Theft from the person,2019-12
529483.013325692,182979.033131433,Theft from the person,2019-12
529661.978831104,182972.026160675,Theft from the person,2019-12
530078.009424712,182797.944953106,Theft from the person,2019-12
529963.000684218,182722.003429054,Theft from the person,2019-12
529708.989434865,182683.017758807,Theft from the person,2019-12
530078.009424712,182797.944953106,Theft from the person,2019-12
529854.008747495,182939.988429808,Theft from the person,2019-12
528948.014131632,182643.946456404,Theft from the person,2019-12
529419.976304796,182532.989706703,Theft from the person,2019-12
529587.030976902,182734.986576761,Theft from the person,2019-12
529587.030976902,182734.986576761,Theft from the person,2019-12
529551.997606424,182502.972251321,Theft from the person,2019-12
529445.999664257,182476.011799465,Theft from the person,2019-12
529587.030976902,182734.986576761,Theft from the person,2019-12
529445.999664257,182476.011799465,Theft from the person,2019-12
530848.964461416,182367.964674521,Theft from the person,2019-12
530842.990442811,182642.999672034,Theft from the person,2019-12
530829.013408751,182396.049074577,Theft from the person,2019-12
530907.029306705,182398.949171052,Theft from the person,2019-12
530842.990442811,182642.999672034,Theft from the person,2019-12
530355.025208384,182967.956409713,Theft from the person,2019-12
530476.001309989,183002.999363139,Theft from the person,2019-12
530355.025208384,182967.956409713,Theft from the person,2019-12
530355.025208384,182967.956409713,Theft from the person,2019-12
530476.001309989,183002.999363139,Theft from the person,2019-12
530476.001309989,183002.999363139,Theft from the person,2019-12
530683.977698277,182747.957765537,Theft from the person,2019-12
530476.001309989,183002.999363139,Theft from the person,2019-12
530562.024857795,182802.017950167,Theft from the person,2019-12
530272.001188394,182863.006330748,Theft from the person,2019-12
